UT__yyyy-mm-ddThh:mm:ss.sssZ,FGS-D_B_TOTAL__nT_(All_Qs),BX_FGS-D_(@_1_)_nT_GSM_(All_Qs),BY_FGS-D_(@_2_)_nT_GSM_(All_Qs),BZ_FGS-D_(@_3_)_nT_GSM_(All_Qs)
2009-07-04T23:19:34.279Z,27.6895,15.2277,-16.4519,16.2531
2009-07-04T23:19:37.247Z,31.1719,15.6816,-19.7059,18.3698
2009-07-04T23:19:40.215Z,22.6101,13.0015,-13.0143,13.1455
2009-07-04T23:19:43.183Z,28.0815,15.8261,-16.2480,16.5561
2009-07-04T23:19:46.151Z,32.8990,15.0091,-20.0472,21.3350
2009-07-04T23:19:49.118Z,32.1160,15.0587,-21.1111,18.9471
2009-07-04T23:19:52.086Z,32.6852,16.2590,-21.9777,17.9151
2009-07-04T23:19:55.054Z,32.3522,18.1393,-19.8081,18.0353
2009-07-04T23:19:58.022Z,30.3001,16.9114,-19.3295,16.0770
2009-07-04T23:20:00.990Z,26.0106,14.1973,-16.7119,13.9894
2009-07-04T23:20:03.958Z,32.2549,19.1761,-19.1596,17.4806
2009-07-04T23:20:06.926Z,31.7320,17.6465,-19.0104,18.2791
2009-07-04T23:20:09.894Z,21.5431,15.0284,-11.4686,10.3308
2009-07-04T23:20:12.861Z,17.9126,10.9058,-11.4414,8.42735
2009-07-04T23:20:15.829Z,30.3810,16.4485,-19.1251,16.9316
2009-07-04T23:20:18.797Z,32.3158,17.7574,-19.3322,18.8482
2009-07-04T23:20:21.765Z,32.8432,19.0162,-20.3465,17.4091
2009-07-04T23:20:24.733Z,32.9594,20.2106,-19.0341,17.7638
2009-07-04T23:20:27.701Z,29.8414,15.4600,-18.6372,17.4399
2009-07-04T23:20:30.669Z,29.9185,15.8186,-18.3339,17.5715
2009-07-04T23:20:33.637Z,33.4490,18.3114,-19.8699,19.7159
2009-07-04T23:20:36.604Z,33.0581,19.1019,-20.3286,17.7399
2009-07-04T23:20:39.572Z,33.7606,21.1533,-19.7771,17.3545
2009-07-04T23:20:42.540Z,35.0181,20.7190,-20.8501,19.0332
2009-07-04T23:20:45.508Z,34.5560,20.1310,-20.5373,19.1593
2009-07-04T23:20:48.476Z,33.8004,19.5082,-19.3961,19.6389
2009-07-04T23:20:51.444Z,31.7400,18.1573,-18.0956,18.7161
2009-07-04T23:20:54.412Z,33.2524,17.8654,-18.4918,21.0856
2009-07-04T23:20:57.380Z,33.0714,16.3943,-14.7167,24.6650
2009-07-04T23:21:00.347Z,33.8050,16.7185,-15.7571,24.7989
2009-07-04T23:21:03.315Z,35.0241,19.7116,-17.1011,23.3602
2009-07-04T23:21:06.283Z,34.9143,16.3212,-19.1278,24.2229
2009-07-04T23:21:09.251Z,33.1505,15.1746,-19.6751,21.9448
2009-07-04T23:21:12.219Z,32.6784,14.5178,-20.1993,21.1919
2009-07-04T23:21:15.187Z,34.5149,15.6727,-19.8676,23.4718
2009-07-04T23:21:18.155Z,34.5572,14.3082,-20.4689,23.8851
2009-07-04T23:21:21.123Z,34.9174,15.9460,-21.6874,22.2396
2009-07-04T23:21:24.090Z,34.3513,13.9168,-20.6697,23.6453
2009-07-04T23:21:27.058Z,34.1171,16.1011,-21.2825,21.2553
2009-07-04T23:21:30.026Z,30.2365,15.0571,-18.0268,19.0412
2009-07-04T23:21:32.994Z,29.7329,12.7939,-17.1614,20.6361
2009-07-04T23:21:35.962Z,26.4229,11.9761,-15.9842,17.2988
2009-07-04T23:21:38.930Z,28.6528,13.3898,-16.2612,19.4235
2009-07-04T23:21:41.898Z,30.0574,12.6111,-16.3866,21.8148
2009-07-04T23:21:44.866Z,31.4452,14.8044,-17.5261,21.5051
2009-07-04T23:21:47.833Z,31.4202,14.6509,-17.7158,21.4180
2009-07-04T23:21:50.801Z,30.5659,15.2132,-17.9787,19.4833
2009-07-04T23:21:53.769Z,21.8760,13.4556,-9.66018,14.2894
2009-07-04T23:21:56.737Z,23.4606,11.4272,-12.8586,15.9523
2009-07-04T23:21:59.705Z,32.8247,18.4138,-17.9933,20.3625
2009-07-04T23:22:02.673Z,28.8518,13.8765,-17.4207,18.3409
2009-07-04T23:22:05.641Z,27.6478,13.7732,-17.4105,16.4794
2009-07-04T23:22:08.609Z,33.2398,18.3531,-19.8083,19.3826
2009-07-04T23:22:11.576Z,33.0296,17.9774,-19.0976,20.0761
2009-07-04T23:22:14.544Z,33.2359,19.0582,-19.3792,19.1274
2009-07-04T23:22:17.512Z,33.1156,17.7827,-19.7315,19.7760
2009-07-04T23:22:20.480Z,33.2708,17.7525,-19.7722,20.0213
2009-07-04T23:22:23.448Z,34.4180,19.8141,-20.5040,19.2766
2009-07-04T23:22:26.416Z,35.5181,17.6260,-21.1780,22.4131
2009-07-04T23:22:29.384Z,37.2274,14.3638,-22.4038,26.0314
2009-07-04T23:22:32.352Z,38.1852,15.1250,-23.4082,26.1037
2009-07-04T23:22:35.319Z,35.2905,15.9777,-17.9315,25.8572
2009-07-04T23:22:38.287Z,36.1627,14.7271,-20.4227,25.9569
2009-07-04T23:22:41.255Z,36.2009,14.8495,-20.6633,25.7493
2009-07-04T23:22:44.223Z,37.3987,15.7471,-23.3478,24.6083
2009-07-04T23:22:47.191Z,37.8110,16.9770,-25.0982,22.6172
2009-07-04T23:22:50.159Z,37.5836,18.9190,-25.1131,20.5896
2009-07-04T23:22:53.127Z,35.1911,15.9520,-20.7025,23.5659
2009-07-04T23:22:56.095Z,34.1053,15.2780,-18.9162,23.9152
2009-07-04T23:22:59.062Z,22.2454,9.09844,-13.0487,15.5502
2009-07-04T23:23:02.030Z,25.9404,10.7050,-16.4548,16.9572
2009-07-04T23:23:04.998Z,32.2614,14.5484,-19.3085,21.3618
2009-07-04T23:23:07.966Z,31.5318,13.6994,-18.0819,21.9003
2009-07-04T23:23:10.934Z,32.4156,13.9428,-18.9716,22.2811
2009-07-04T23:23:13.902Z,33.3358,16.8251,-18.4069,22.1218
2009-07-04T23:23:16.870Z,34.4986,16.5157,-20.0720,22.6825
2009-07-04T23:23:19.838Z,29.5340,15.4807,-17.0618,18.4798
2009-07-04T23:23:22.805Z,30.1946,14.0063,-16.1918,21.2923
2009-07-04T23:23:25.773Z,31.8584,13.3737,-18.2110,22.4603
2009-07-04T23:23:28.741Z,31.2903,14.6183,-19.0331,20.0782
2009-07-04T23:23:31.709Z,32.2007,15.9824,-18.4500,21.0010
2009-07-04T23:23:34.677Z,33.8117,17.0644,-20.6609,20.6196
2009-07-04T23:23:37.645Z,33.5421,17.8384,-20.5601,19.5996
2009-07-04T23:23:40.613Z,25.6210,15.0969,-13.1779,15.9645
2009-07-04T23:23:43.581Z,16.3954,6.27460,-10.0158,11.3632
2009-07-04T23:23:46.548Z,32.4946,14.0332,-19.3341,22.0263
2009-07-04T23:23:49.516Z,33.0980,14.4869,-20.2648,21.7932
2009-07-04T23:23:52.484Z,32.7481,14.5110,-19.6969,21.7693
2009-07-04T23:23:55.452Z,32.1936,14.9509,-17.3227,22.6457
2009-07-04T23:23:58.420Z,29.9344,14.1252,-15.3652,21.4582
2009-07-04T23:24:01.388Z,33.3836,13.8114,-19.3733,23.4176
2009-07-04T23:24:04.356Z,39.2372,18.9296,-22.7328,25.7769
2009-07-04T23:24:07.324Z,43.1846,19.3791,-24.2096,30.0542
2009-07-04T23:24:10.291Z,43.0276,19.5211,-24.3101,29.6533
2009-07-04T23:24:13.259Z,42.6790,19.9258,-25.4507,27.8697
2009-07-04T23:24:16.227Z,37.6719,16.0141,-18.3974,28.7098
2009-07-04T23:24:19.195Z,35.4292,17.5456,-21.4083,22.1148
2009-07-04T23:24:22.163Z,33.2508,16.6085,-22.2412,18.3058
2009-07-04T23:24:25.131Z,32.4365,15.7201,-20.9541,19.1293
2009-07-04T23:24:28.099Z,32.4003,13.8019,-18.9452,22.3689
2009-07-04T23:24:31.067Z,34.5288,14.8708,-20.4294,23.5316
2009-07-04T23:24:34.034Z,35.4052,15.0645,-20.1220,24.9339
2009-07-04T23:24:37.002Z,34.5013,15.8576,-20.6591,22.6291
2009-07-04T23:24:39.970Z,34.3932,16.2717,-19.8919,22.8568
2009-07-04T23:24:42.938Z,35.9552,17.8643,-19.7643,24.1457
2009-07-04T23:24:45.906Z,40.8707,20.4779,-21.8192,27.8386
2009-07-04T23:24:48.874Z,41.7599,20.1347,-24.3879,27.2711
2009-07-04T23:24:51.842Z,38.7393,20.4418,-22.7713,23.7558
2009-07-04T23:24:54.810Z,36.5505,20.5879,-20.9507,21.7520
2009-07-04T23:24:57.777Z,35.7220,17.7525,-20.5126,23.2410
2009-07-04T23:25:00.745Z,41.8269,18.3764,-24.4155,28.5602
2009-07-04T23:25:03.713Z,42.7491,17.2531,-24.9855,30.0923
2009-07-04T23:25:06.681Z,41.8808,16.4430,-24.9377,29.3554
2009-07-04T23:25:09.649Z,40.4756,15.9680,-23.4018,28.9076
2009-07-04T23:25:12.617Z,40.0740,15.0391,-25.3131,27.1846
2009-07-04T23:25:15.585Z,39.0603,16.7982,-22.7380,26.9538
2009-07-04T23:25:18.552Z,37.3303,14.2289,-21.6650,26.8648
2009-07-04T23:25:21.520Z,36.7869,12.5653,-20.6085,27.7611
2009-07-04T23:25:24.488Z,36.8982,11.8215,-20.3271,28.4347
2009-07-04T23:25:27.456Z,38.1941,11.3212,-20.1415,30.4128
2009-07-04T23:25:30.424Z,39.0193,11.5725,-17.5838,32.8541
2009-07-04T23:25:33.392Z,38.0372,13.1836,-13.7969,32.9039
2009-07-04T23:25:36.360Z,36.3091,11.3290,-15.1190,31.0067
2009-07-04T23:25:39.328Z,36.0100,11.1372,-15.4087,30.5820
2009-07-04T23:25:42.295Z,35.8960,12.7400,-16.5621,29.1875
2009-07-04T23:25:45.263Z,35.7111,13.0571,-17.3999,28.3203
2009-07-04T23:25:48.231Z,35.8891,12.5980,-20.4804,26.6434
2009-07-04T23:25:51.199Z,35.1376,11.3691,-23.8313,23.1833
2009-07-04T23:25:54.167Z,35.4570,11.6595,-24.2111,23.1317
2009-07-04T23:25:57.135Z,39.0547,13.9397,-26.0068,25.5852
2009-07-04T23:26:00.103Z,34.9908,13.9071,-20.2273,24.9361
2009-07-04T23:26:03.071Z,31.7943,12.4093,-16.5948,24.1143
2009-07-04T23:26:06.038Z,31.1236,12.9368,-17.7493,22.0517
2009-07-04T23:26:09.006Z,36.5068,16.6298,-19.5371,25.9710
2009-07-04T23:26:11.974Z,40.7044,17.6841,-21.8048,29.4733
2009-07-04T23:26:14.942Z,41.3079,17.9854,-22.1136,29.8975
2009-07-04T23:26:17.910Z,42.4407,18.2415,-23.1321,30.5511
2009-07-04T23:26:20.878Z,43.2297,18.2126,-23.6578,31.2637
2009-07-04T23:26:23.846Z,42.8568,20.0396,-20.8786,31.6102
2009-07-04T23:26:26.814Z,39.8995,15.1238,-22.2756,29.4456
2009-07-04T23:26:29.781Z,38.9457,16.8988,-21.4298,27.7842
2009-07-04T23:26:32.749Z,38.3973,14.7533,-22.2038,27.6349
2009-07-04T23:26:35.717Z,37.7613,14.0651,-22.6249,26.7620
2009-07-04T23:26:38.685Z,37.2721,14.8332,-21.3006,26.7483
2009-07-04T23:26:41.653Z,36.4518,13.5717,-21.8271,25.8481
2009-07-04T23:26:44.621Z,36.6542,14.4974,-21.9289,25.5437
2009-07-04T23:26:47.589Z,36.6199,14.9237,-22.4906,24.7482
2009-07-04T23:26:50.557Z,37.0735,15.2708,-23.1591,24.5948
2009-07-04T23:26:53.524Z,35.6367,14.1096,-22.1239,24.1127
2009-07-04T23:26:56.492Z,35.6226,15.1348,-21.1194,24.3696
2009-07-04T23:26:59.460Z,36.7649,16.3697,-22.0711,24.4246
2009-07-04T23:27:02.428Z,38.0189,16.8451,-23.3786,24.8016
2009-07-04T23:27:05.396Z,37.3543,17.1140,-21.9142,24.9444
2009-07-04T23:27:08.364Z,38.0544,17.7620,-22.4383,25.0833
2009-07-04T23:27:11.332Z,37.4718,16.4075,-22.3443,25.2122
2009-07-04T23:27:14.300Z,37.5691,16.7740,-22.9540,24.5598
2009-07-04T23:27:17.267Z,37.5263,16.9637,-22.6341,24.6608
2009-07-04T23:27:20.235Z,36.9162,17.3629,-21.7080,24.2919
2009-07-04T23:27:23.203Z,37.1654,16.9095,-22.4145,24.3501
2009-07-04T23:27:26.171Z,37.3591,16.2552,-23.2284,24.3292
2009-07-04T23:27:29.139Z,37.3431,17.6855,-23.9976,22.4910
2009-07-04T23:27:32.107Z,36.7590,17.7183,-23.6935,21.8153
2009-07-04T23:27:35.075Z,37.8397,18.3578,-23.8725,22.9115
2009-07-04T23:27:38.043Z,37.3373,15.6083,-22.9943,24.9343
2009-07-04T23:27:41.010Z,37.8879,12.8665,-24.0352,26.3107
2009-07-04T23:27:43.978Z,38.2649,15.1656,-23.1677,26.4095
2009-07-04T23:27:46.946Z,37.3947,14.4361,-22.4609,26.1815
2009-07-04T23:27:49.914Z,36.2926,13.2896,-21.1467,26.3317
2009-07-04T23:27:52.882Z,35.8345,11.4222,-20.0070,27.4475
2009-07-04T23:27:55.850Z,35.6563,13.3620,-20.8216,25.6767
2009-07-04T23:27:58.818Z,35.4996,14.6509,-20.5650,24.9531
2009-07-04T23:28:01.786Z,35.6868,14.9959,-21.2039,24.4758
2009-07-04T23:28:04.753Z,36.0922,15.2545,-21.0025,25.0768
2009-07-04T23:28:07.721Z,36.2180,16.0340,-20.7657,24.9688
2009-07-04T23:28:10.689Z,36.1038,16.1651,-19.9569,25.3750
2009-07-04T23:28:13.657Z,35.9401,15.9532,-18.6200,26.2770
2009-07-04T23:28:16.625Z,35.5466,15.8581,-20.2714,24.5184
2009-07-04T23:28:19.593Z,35.5667,15.6807,-21.4984,23.5992
2009-07-04T23:28:22.561Z,35.8335,16.5123,-21.4512,23.4784
2009-07-04T23:28:25.529Z,35.4896,16.6779,-20.5960,23.6043
2009-07-04T23:28:28.496Z,35.5923,17.1348,-20.3386,23.6548
2009-07-04T23:28:31.464Z,35.2197,16.8922,-19.8210,23.7109
2009-07-04T23:28:34.432Z,35.1115,16.6497,-19.6439,23.8688
2009-07-04T23:28:37.400Z,35.2045,16.5773,-19.9032,23.8414
2009-07-04T23:28:40.368Z,35.3484,16.9131,-19.8248,23.8837
2009-07-04T23:28:43.336Z,35.4095,16.8294,-19.6776,24.1536
2009-07-04T23:28:46.304Z,35.5177,17.1434,-19.7096,24.0654
2009-07-04T23:28:49.272Z,35.5760,16.9062,-20.3686,23.7688
2009-07-04T23:28:52.239Z,35.5543,17.2559,-20.1579,23.6644
2009-07-04T23:28:55.207Z,35.7387,17.4706,-20.2585,23.6986
2009-07-04T23:28:58.175Z,35.8543,16.6422,-20.5606,24.2040
2009-07-04T23:29:01.143Z,36.1207,16.0907,-20.1015,25.3322
2009-07-04T23:29:04.111Z,36.4449,15.3816,-21.0704,25.4495
2009-07-04T23:29:07.079Z,36.3608,15.3789,-20.0360,26.1564
2009-07-04T23:29:10.047Z,36.4654,15.8478,-20.4921,25.6640
2009-07-04T23:29:13.015Z,36.5129,15.5441,-19.1326,26.9355
2009-07-04T23:29:15.982Z,36.3980,14.3931,-19.6896,27.0180
2009-07-04T23:29:18.950Z,36.4040,13.9098,-19.8684,27.1481
2009-07-04T23:29:21.918Z,36.2905,13.6723,-19.9926,27.0253
2009-07-04T23:29:24.886Z,35.9697,13.0858,-20.2937,26.6599
2009-07-04T23:29:27.854Z,35.5535,12.5937,-20.3221,26.3147
2009-07-04T23:29:30.822Z,35.5475,11.7511,-20.4971,26.5594
2009-07-04T23:29:33.790Z,35.5170,12.6066,-20.2070,26.3479
2009-07-04T23:29:36.758Z,35.6220,11.9575,-20.2842,26.7300
2009-07-04T23:29:39.725Z,35.5533,11.5686,-20.1903,26.8804
2009-07-04T23:29:42.693Z,35.4453,11.2073,-20.0754,26.9768
2009-07-04T23:29:45.661Z,35.3730,10.7859,-19.8954,27.1861
2009-07-04T23:29:48.629Z,35.2840,10.0313,-20.2116,27.1261
2009-07-04T23:29:51.597Z,35.5393,10.3971,-20.2389,27.3007
2009-07-04T23:29:54.565Z,35.8133,10.9405,-20.8871,26.9561
2009-07-04T23:29:57.533Z,35.5126,11.2957,-21.3663,26.0199
2009-07-04T23:30:00.501Z,35.3586,12.3870,-21.1322,25.4995
2009-07-04T23:30:03.468Z,35.1608,13.5669,-20.0170,25.5253
2009-07-04T23:30:06.436Z,35.3308,13.7808,-19.8104,25.8052
2009-07-04T23:30:09.404Z,35.3557,14.1890,-19.4725,25.8750
2009-07-04T23:30:12.372Z,35.5113,14.4632,-19.3309,26.0419
2009-07-04T23:30:15.340Z,35.4559,14.6721,-19.0987,26.0211
2009-07-04T23:30:18.308Z,35.4044,15.1676,-18.5948,26.0318
2009-07-04T23:30:21.276Z,35.3330,15.2944,-18.4079,25.9933
2009-07-04T23:30:24.244Z,35.2021,15.3584,-18.3540,25.8154
2009-07-04T23:30:27.211Z,35.0487,15.4155,-17.8879,25.8998
2009-07-04T23:30:30.179Z,34.8285,15.1790,-17.8973,25.7353
2009-07-04T23:30:33.147Z,34.8496,15.0105,-17.3773,26.2146
2009-07-04T23:30:36.115Z,35.0870,15.4473,-17.1470,26.4284
2009-07-04T23:30:39.083Z,35.2969,15.5565,-17.2109,26.6018
2009-07-04T23:30:42.051Z,35.3991,15.4798,-17.4759,26.6095
2009-07-04T23:30:45.019Z,35.3917,15.1493,-17.7738,26.5926
2009-07-04T23:30:47.987Z,35.5130,15.2522,-18.3488,26.3034
2009-07-04T23:30:50.954Z,35.4533,15.3047,-18.3104,26.2189
2009-07-04T23:30:53.922Z,35.5275,15.2203,-18.4723,26.2549
2009-07-04T23:30:56.890Z,35.5527,14.9428,-18.8449,26.1836
2009-07-04T23:30:59.858Z,35.5683,14.8529,-19.2087,25.9907
2009-07-04T23:31:02.826Z,35.5394,14.6435,-19.3276,25.9819
2009-07-04T23:31:05.794Z,35.6189,14.3744,-19.4943,26.1161
2009-07-04T23:31:08.762Z,35.5488,13.7760,-19.4223,26.3953
2009-07-04T23:31:11.730Z,35.4664,13.3785,-19.4371,26.4779
2009-07-04T23:31:14.697Z,35.3620,13.1687,-19.4432,26.4390
2009-07-04T23:31:17.665Z,35.2014,13.0700,-18.8618,26.6936
2009-07-04T23:31:20.633Z,35.0817,13.0618,-18.6455,26.6920
2009-07-04T23:31:23.601Z,34.9885,13.2304,-18.7431,26.4168
2009-07-04T23:31:26.569Z,35.0048,13.0712,-18.9406,26.3768
2009-07-04T23:31:29.537Z,35.1364,13.1225,-18.8227,26.6097
2009-07-04T23:31:32.505Z,34.9607,13.0338,-19.2661,26.0996
2009-07-04T23:31:35.473Z,34.8159,13.1976,-19.2566,25.8294
2009-07-04T23:31:38.440Z,34.9935,13.5120,-18.7851,26.2505
2009-07-04T23:31:41.408Z,35.3695,13.6668,-18.7391,26.7033
2009-07-04T23:31:44.376Z,35.5804,13.6316,-19.0943,26.7499
2009-07-04T23:31:47.344Z,35.5861,13.4044,-19.1235,26.8511
2009-07-04T23:31:50.312Z,35.3691,12.7179,-19.1860,26.8538
2009-07-04T23:31:53.280Z,35.2422,12.4720,-18.8998,27.0048
2009-07-04T23:31:56.248Z,35.2275,12.1487,-19.1880,26.9297
2009-07-04T23:31:59.216Z,35.3228,11.9440,-19.3168,27.0537
2009-07-04T23:32:02.183Z,35.3870,12.2092,-19.1711,27.1228
2009-07-04T23:32:05.151Z,35.4664,12.7057,-18.8929,27.1935
2009-07-04T23:32:08.119Z,35.5281,13.2525,-18.2713,27.4367
2009-07-04T23:32:11.087Z,35.3572,12.8440,-18.0739,27.5409
2009-07-04T23:32:14.055Z,35.5786,13.3727,-18.2066,27.4868
2009-07-04T23:32:17.023Z,35.7952,14.0146,-18.4793,27.2654
2009-07-04T23:32:19.991Z,35.8327,14.7327,-18.3737,27.0063
2009-07-04T23:32:22.959Z,35.8920,15.2187,-18.6126,26.6495
2009-07-04T23:32:25.926Z,36.1213,15.4268,-18.4136,26.9759
2009-07-04T23:32:28.894Z,36.0613,16.8589,-16.8297,27.0732
2009-07-04T23:32:31.862Z,36.1496,16.7271,-16.2926,27.5961
2009-07-04T23:32:34.830Z,36.4674,16.6926,-15.7222,28.3556
2009-07-04T23:32:37.798Z,35.5233,16.0935,-15.1323,27.8194
2009-07-04T23:32:40.766Z,35.9149,17.2869,-15.9291,27.1534
2009-07-04T23:32:43.734Z,34.6746,14.8479,-13.4641,28.2946
2009-07-04T23:32:46.702Z,34.9729,13.3846,-15.6247,28.2811
2009-07-04T23:32:49.669Z,35.2865,14.0024,-17.6979,27.1266
2009-07-04T23:32:52.637Z,35.6044,13.5650,-18.3015,27.3627
2009-07-04T23:32:55.605Z,36.1418,12.7255,-17.4985,28.9499
2009-07-04T23:32:58.573Z,36.2979,9.12178,-14.1323,32.1653
2009-07-04T23:33:01.541Z,35.3304,7.82424,-13.5077,31.6948
2009-07-04T23:33:04.509Z,31.1819,6.69084,-7.23017,29.5849
2009-07-04T23:33:07.477Z,35.7029,9.16908,-12.7703,32.0553
2009-07-04T23:33:10.445Z,38.3927,10.6289,-15.3814,33.5327
2009-07-04T23:33:13.412Z,38.2270,10.2071,-16.6618,32.8558
2009-07-04T23:33:16.380Z,38.2280,11.8931,-20.1875,30.2060
2009-07-04T23:33:19.348Z,39.1122,14.3155,-22.9180,28.2771
2009-07-04T23:33:22.316Z,39.9539,16.6375,-24.5344,26.7875
2009-07-04T23:33:25.284Z,39.4139,16.1823,-25.5359,25.2885
2009-07-04T23:33:28.252Z,39.3002,14.9831,-23.5775,27.6426
2009-07-04T23:33:31.220Z,39.1438,14.9426,-23.9888,27.0831
2009-07-04T23:33:34.188Z,38.9517,15.8994,-22.1834,27.7910
2009-07-04T23:33:37.155Z,38.8031,13.3731,-20.4349,30.1538
2009-07-04T23:33:40.123Z,39.1114,12.1223,-20.6714,30.9102
2009-07-04T23:33:43.091Z,39.1706,11.3604,-20.2835,31.5255
2009-07-04T23:33:46.059Z,39.1223,10.6001,-20.0881,31.8537
2009-07-04T23:33:49.027Z,39.0697,9.91269,-20.2653,31.8982
2009-07-04T23:33:51.995Z,39.1144,10.7989,-19.8689,31.9147
2009-07-04T23:33:54.963Z,39.1053,9.41114,-20.2411,32.1085
2009-07-04T23:33:57.931Z,37.9737,9.76314,-20.1255,30.6862
2009-07-04T23:34:00.898Z,37.4825,9.00937,-17.8936,31.6795
2009-07-04T23:34:03.866Z,36.5936,6.34687,-16.8970,31.8323
2009-07-04T23:34:06.834Z,37.0929,6.53683,-18.8314,31.2815
2009-07-04T23:34:09.802Z,36.0132,14.1413,-19.6614,26.6534
2009-07-04T23:34:12.770Z,36.7918,15.7223,-20.3753,26.2925
2009-07-04T23:34:15.738Z,36.6403,15.0341,-20.2453,26.5823
2009-07-04T23:34:18.706Z,36.7732,14.7437,-20.0186,27.0952
2009-07-04T23:34:21.674Z,36.9626,15.3242,-21.0392,26.2441
2009-07-04T23:34:24.641Z,36.3207,14.5595,-20.6880,26.0619
2009-07-04T23:34:27.609Z,36.3168,14.4604,-20.3341,26.3881
2009-07-04T23:34:30.577Z,36.3314,14.8134,-20.2326,26.2902
2009-07-04T23:34:33.545Z,36.3528,15.1375,-20.2511,26.1204
2009-07-04T23:34:36.513Z,36.3287,14.8424,-20.1119,26.3627
2009-07-04T23:34:39.481Z,36.1529,14.8853,-19.8594,26.2880
2009-07-04T23:34:42.449Z,36.0385,14.9465,-19.8095,26.1335
2009-07-04T23:34:45.417Z,36.0380,15.5175,-19.5773,25.9745
2009-07-04T23:34:48.384Z,36.2312,15.4144,-19.7641,26.1625
2009-07-04T23:34:51.352Z,36.3833,15.1897,-20.0169,26.3124
2009-07-04T23:34:54.320Z,36.2066,14.8767,-19.8696,26.3591
2009-07-04T23:34:57.288Z,36.0429,14.9606,-19.5945,26.2932
2009-07-04T23:35:00.256Z,36.2051,15.2482,-19.5483,26.3850
2009-07-04T23:35:03.224Z,36.1595,15.1131,-19.5186,26.4221
2009-07-04T23:35:06.192Z,36.1191,14.8918,-19.5400,26.4767
2009-07-04T23:35:09.160Z,35.9506,14.8483,-19.3387,26.4194
2009-07-04T23:35:12.127Z,35.9037,14.8421,-19.2332,26.4362
2009-07-04T23:35:15.095Z,35.7871,14.7341,-18.9725,26.5268
2009-07-04T23:35:18.063Z,35.7390,14.6585,-18.7006,26.6962
2009-07-04T23:35:21.031Z,35.6338,14.5066,-18.4664,26.8014
2009-07-04T23:35:23.999Z,35.5010,14.3725,-18.3219,26.7966
2009-07-04T23:35:26.967Z,35.5472,14.2536,-18.1894,27.0108
2009-07-04T23:35:29.935Z,35.5657,14.2507,-18.1929,27.0344
2009-07-04T23:35:32.903Z,35.4500,14.2389,-18.2897,26.8224
2009-07-04T23:35:35.870Z,35.5760,14.2457,-18.5074,26.8363
2009-07-04T23:35:38.838Z,35.7344,14.4349,-18.4149,27.0088
2009-07-04T23:35:41.806Z,35.9076,14.9652,-18.1236,27.1465
2009-07-04T23:35:44.774Z,35.7373,15.0909,-18.1332,26.8441
2009-07-04T23:35:47.742Z,35.8501,15.1260,-18.5400,26.6965
2009-07-04T23:35:50.710Z,36.4143,14.9731,-19.5235,26.8447
2009-07-04T23:35:53.678Z,36.8625,15.9117,-19.8517,26.6753
2009-07-04T23:35:56.646Z,37.2398,16.3509,-19.8448,26.9376
2009-07-04T23:35:59.613Z,37.7047,17.6427,-19.0328,27.3520
2009-07-04T23:36:02.581Z,37.1669,17.3639,-18.3043,27.2915
2009-07-04T23:36:05.549Z,37.8527,18.4083,-17.9707,27.7672
2009-07-04T23:36:08.517Z,37.7203,16.0928,-19.3296,28.1107
2009-07-04T23:36:11.485Z,37.7128,16.2719,-20.5658,27.1022
2009-07-04T23:36:14.453Z,37.8533,16.9077,-20.3112,27.1008
2009-07-04T23:36:17.421Z,38.9456,17.5023,-19.0556,29.1087
2009-07-04T23:36:20.389Z,37.8130,17.6616,-15.6943,29.5225
2009-07-04T23:36:23.356Z,38.9287,19.2072,-19.7989,27.4687
2009-07-04T23:36:26.324Z,30.1671,11.9573,-11.6050,25.1475
2009-07-04T23:36:29.292Z,36.6657,13.3941,-14.0948,31.0855
2009-07-04T23:36:32.260Z,35.6208,10.9674,-14.8744,30.4518
2009-07-04T23:36:35.228Z,36.1886,9.24958,-14.7641,31.7188
2009-07-04T23:36:38.196Z,33.6293,11.5729,-15.3611,27.5868
2009-07-04T23:36:41.164Z,29.1511,12.1363,-14.0100,22.4993
2009-07-04T23:36:44.132Z,32.5973,14.6389,-17.6041,23.2031
2009-07-04T23:36:47.099Z,41.7405,21.9363,-19.9548,29.3747
2009-07-04T23:36:50.067Z,40.9088,18.9557,-21.4295,29.2402
2009-07-04T23:36:53.035Z,41.0487,18.8237,-20.6972,30.0380
2009-07-04T23:36:56.003Z,40.4767,16.4320,-19.7570,31.2732
2009-07-04T23:36:58.971Z,39.1499,14.2102,-18.5088,31.4359
2009-07-04T23:37:01.939Z,38.3813,13.6722,-18.6323,30.6436
2009-07-04T23:37:04.907Z,38.0158,13.6778,-19.9399,29.3346
2009-07-04T23:37:07.875Z,37.7482,13.6962,-19.3797,29.3559
2009-07-04T23:37:10.842Z,37.9089,14.0298,-18.9956,29.6549
2009-07-04T23:37:13.810Z,38.0226,13.0821,-19.2462,30.0692
2009-07-04T23:37:16.778Z,38.1589,13.3371,-19.6333,29.8790
2009-07-04T23:37:19.746Z,37.9250,14.0742,-19.6978,29.1927
2009-07-04T23:37:22.714Z,38.1240,14.5322,-20.2829,28.8247
2009-07-04T23:37:25.682Z,38.2220,14.2192,-20.4758,28.9737
2009-07-04T23:37:28.650Z,38.3218,14.8720,-20.0036,29.1074
2009-07-04T23:37:31.618Z,38.1248,14.9058,-19.6498,29.0724
