UT__yyyy-mm-ddThh:mm:ss.sssZ,N_ION_MOM_ESA-B__cm^-3_(All_Qs),VX_ION_GSM_MOM_ESA-B_(@_1_)_km/s_(All_Qs),VY_ION_GSM_MOM_ESA-B_(@_2_)_km/s_(All_Qs),VZ_ION_GSM_MOM_ESA-B_(@_3_)_km/s_(All_Qs),TX_ION_FA_MOM_ESA-B_(@_1_)_eV_(All_Qs),TY_ION_FA_MOM_ESA-B_(@_2_)_eV_(All_Qs),TZ_ION_FA_MOM_ESA-B_(@_3_)_eV_(All_Qs)
2009-07-04T15:30:43.591Z,6.1476544,-328.69426,12.684497,-22.084076,25.432493,11.387425,29.450521
2009-07-04T15:30:46.559Z,5.9867521,-329.65036,13.037463,-19.575804,22.253608,11.834005,25.610422
2009-07-04T15:30:49.527Z,5.9609526,-328.70466,13.165942,-18.466741,24.434571,10.599235,30.120958
2009-07-04T15:30:52.495Z,5.8540232,-330.05320,12.724010,-18.483485,24.692139,9.8850744,32.188472
2009-07-04T15:30:55.463Z,5.8011397,-330.43111,12.549701,-20.187671,25.631357,11.504783,34.842982
2009-07-04T15:30:58.431Z,5.8834865,-331.25320,12.741020,-22.753964,24.038991,11.159812,31.850885
2009-07-04T15:31:01.398Z,5.9929222,-331.83161,12.680531,-26.360702,23.244543,12.146388,29.277922
2009-07-04T15:31:04.366Z,5.9400332,-333.00373,12.888818,-24.456731,22.457500,11.901298,26.537563
2009-07-04T15:31:07.334Z,6.0495253,-330.76346,12.264073,-22.427640,21.697933,11.475670,26.089713
2009-07-04T15:31:10.302Z,6.1319884,-329.06609,12.487372,-21.743265,25.713924,11.468495,29.744200
2009-07-04T15:31:13.270Z,5.9437020,-325.84456,12.089559,-19.499555,26.951238,12.142241,32.708154
2009-07-04T15:31:16.238Z,5.8095054,-329.96222,12.680520,-16.653471,23.185236,11.270718,28.585952
2009-07-04T15:31:19.206Z,5.6210735,-331.53869,12.362466,-17.438878,22.920671,11.361414,30.526711
2009-07-04T15:31:22.174Z,5.5951347,-331.52887,12.103877,-17.526228,22.383924,10.359492,31.541392
2009-07-04T15:31:25.141Z,5.7046874,-331.87138,12.443758,-18.354956,22.251049,10.818854,32.548859
2009-07-04T15:31:28.109Z,5.9498164,-331.10469,12.640947,-18.273048,19.478992,10.150589,28.550693
2009-07-04T15:31:31.077Z,6.0052632,-330.86133,12.436476,-20.104140,20.048923,10.366802,24.561275
2009-07-04T15:31:34.045Z,6.0336141,-329.89265,11.896908,-21.217957,20.649031,10.321553,24.408246
2009-07-04T15:31:37.013Z,6.0619770,-329.80235,12.266146,-21.819897,20.471628,9.9128762,25.267873
2009-07-04T15:31:39.981Z,6.3616360,-327.81862,12.462205,-20.404956,20.436274,9.9130091,29.193044
2009-07-04T15:31:42.949Z,6.0373331,-328.04243,12.459059,-18.358239,19.346854,9.6971848,26.948326
2009-07-04T15:31:45.916Z,5.8485954,-329.98968,11.971107,-17.366717,18.167432,9.4396669,25.757078
2009-07-04T15:31:48.884Z,5.7140701,-330.00006,11.726617,-16.718501,18.725719,9.2592689,27.894982
2009-07-04T15:31:51.852Z,5.6880917,-331.19975,12.405794,-17.243846,17.530272,9.3858359,27.320085
2009-07-04T15:31:54.820Z,5.8793537,-330.40816,13.134723,-18.991442,17.408760,10.195090,29.734136
2009-07-04T15:31:57.788Z,6.0706937,-330.25096,13.208093,-19.122910,17.176391,9.5001310,27.357221
2009-07-04T15:32:00.756Z,6.2892785,-329.17735,12.983896,-20.112966,17.253740,9.6532716,25.747491
2009-07-04T15:32:03.724Z,6.2090493,-328.47028,12.804122,-19.596605,17.375673,9.0269510,25.874648
2009-07-04T15:32:06.692Z,6.0472500,-328.16655,12.920914,-19.561610,19.148342,8.8419501,27.520804
2009-07-04T15:32:09.659Z,6.0213056,-328.47562,12.468729,-18.755454,18.635125,10.082578,27.235382
2009-07-04T15:32:12.627Z,6.0769195,-329.32154,10.864692,-18.838962,17.466254,9.8521309,27.062932
2009-07-04T15:32:15.595Z,5.9149921,-330.08032,11.331245,-18.509703,16.845713,9.7129557,26.904529
2009-07-04T15:32:18.563Z,6.1882135,-331.87727,12.698905,-16.699116,17.796174,10.353456,31.866614
2009-07-04T15:32:21.531Z,6.1078617,-328.20196,12.550578,-16.670505,18.900838,9.8191097,37.962223
2009-07-04T15:32:24.499Z,6.1907483,-332.04454,13.098231,-17.831194,16.156803,9.9024344,26.357965
2009-07-04T15:32:27.467Z,6.3281043,-331.73293,13.580261,-15.360125,15.731051,9.9703691,27.952566
2009-07-04T15:32:30.435Z,6.2749534,-329.23287,11.995970,-15.417117,17.485899,8.9465898,30.235065
2009-07-04T15:32:33.402Z,5.8950340,-328.68367,11.337350,-17.306557,19.161978,9.3070388,31.239936
2009-07-04T15:32:36.370Z,5.7873030,-330.30156,11.498973,-15.937441,17.898844,10.009061,28.068169
2009-07-04T15:32:39.338Z,6.0336466,-330.50412,10.736450,-15.317542,16.522740,9.1831931,26.430007
2009-07-04T15:32:42.306Z,6.1166167,-331.30380,11.778152,-14.740230,15.651294,9.2075963,27.095440
2009-07-04T15:32:45.274Z,5.9271102,-333.19542,12.985528,-16.120788,16.143464,9.2257597,28.791343
2009-07-04T15:32:48.242Z,6.2281447,-330.57221,12.236163,-17.549932,17.176797,9.9025188,27.884409
2009-07-04T15:32:51.210Z,6.0931069,-331.04843,13.105254,-16.961533,16.135517,9.2316105,28.222939
2009-07-04T15:32:54.178Z,6.2579591,-330.91680,12.822442,-15.850146,16.669508,9.8452378,29.006398
2009-07-04T15:32:57.145Z,6.0683237,-330.90114,13.098091,-15.994239,16.664786,9.2325449,28.282502
2009-07-04T15:33:00.113Z,5.9331689,-331.58775,12.941379,-14.890772,15.684764,9.6165298,27.151685
2009-07-04T15:33:03.081Z,5.8525274,-331.37556,12.665930,-16.288944,15.579354,9.4400715,28.880726
2009-07-04T15:33:06.049Z,6.0720426,-328.97684,11.868392,-15.898088,16.332407,9.1896868,33.002258
2009-07-04T15:33:09.017Z,6.1551695,-329.39863,11.634182,-15.687675,16.948624,9.7355488,32.643747
2009-07-04T15:33:11.985Z,6.1018236,-328.34190,11.968392,-16.221602,17.056513,9.1358866,32.949058
2009-07-04T15:33:14.953Z,6.1030684,-330.55914,12.990279,-17.280012,15.176018,9.4768326,28.814864
2009-07-04T15:33:17.921Z,6.1316262,-329.90239,12.370244,-16.759819,15.921941,9.0391043,31.357568
2009-07-04T15:33:20.888Z,6.2148303,-329.55362,12.042740,-16.868876,15.519968,9.4223072,31.930014
2009-07-04T15:33:23.856Z,5.9701865,-331.56452,12.274700,-16.869215,15.679365,10.355778,30.283458
2009-07-04T15:33:26.824Z,6.0533913,-330.14893,12.320887,-16.594364,16.696271,9.6068691,32.986408
2009-07-04T15:33:29.792Z,5.9726210,-329.37957,12.069080,-17.164255,15.904364,9.9615601,34.679320
2009-07-04T15:33:32.760Z,6.0011788,-329.57143,12.491339,-17.969532,15.425082,10.922984,34.942703
2009-07-04T15:33:35.728Z,6.0297477,-329.03748,12.543010,-18.734697,16.127025,11.549816,42.688948
2009-07-04T15:33:38.696Z,6.0583271,-329.34299,11.811364,-19.794305,16.517142,11.508628,40.958235
2009-07-04T15:33:41.664Z,6.1142753,-328.96235,11.610294,-20.883708,17.412974,13.562527,45.326165
2009-07-04T15:33:44.631Z,6.1702458,-328.43278,11.353703,-22.065024,17.454569,12.464632,45.472615
2009-07-04T15:33:47.599Z,6.0346613,-328.27426,11.652091,-24.208886,18.081416,14.484393,51.738331
2009-07-04T15:33:50.567Z,6.0085163,-323.86882,10.891782,-24.666059,20.126511,16.170920,67.778596
2009-07-04T15:33:53.535Z,5.9276018,-326.92242,11.626718,-24.512413,22.594672,17.201202,81.277102
2009-07-04T15:33:56.503Z,5.8740380,-329.79132,12.184790,-24.414475,22.092611,17.324521,85.064730
2009-07-04T15:33:59.471Z,5.5739393,-326.53964,11.959154,-20.606584,24.078978,17.833734,95.013373
2009-07-04T15:34:02.439Z,5.1915296,-321.85472,11.590702,-16.633961,26.513768,21.719461,103.54801
2009-07-04T15:34:05.406Z,5.2199871,-321.73241,13.098947,-16.438716,27.315603,23.767791,106.07893
2009-07-04T15:34:08.374Z,5.3580840,-323.33119,13.291501,-14.228560,26.388311,25.460344,94.627177
2009-07-04T15:34:11.342Z,5.4414108,-326.66341,13.747732,-13.277699,22.806235,22.618324,75.902136
2009-07-04T15:34:14.310Z,5.6344445,-325.11733,12.694472,-15.588585,23.558325,24.890810,78.826652
2009-07-04T15:34:17.278Z,5.5507822,-324.66842,13.468100,-17.860435,27.270882,22.085876,80.287134
2009-07-04T15:34:20.246Z,5.4671616,-327.11110,13.085728,-17.155754,27.016976,19.833014,73.654026
2009-07-04T15:34:23.214Z,5.4383781,-325.40520,12.826872,-16.230634,25.601647,20.955339,78.345642
2009-07-04T15:34:26.182Z,5.5465600,-323.32807,14.284491,-12.100098,24.845554,22.831588,82.558628
2009-07-04T15:34:29.149Z,5.5725359,-326.23372,15.910958,-16.889301,24.520504,19.758228,71.300577
2009-07-04T15:34:32.117Z,5.3247327,-328.10022,16.583621,-19.712454,28.133964,21.902401,72.200923
2009-07-04T15:34:35.085Z,5.4328590,-330.15402,16.751969,-23.503416,29.363079,21.483947,69.437432
2009-07-04T15:34:38.053Z,5.5956555,-329.69744,15.176758,-18.286999,22.535676,18.236566,60.003486
2009-07-04T15:34:41.021Z,5.5121670,-329.41376,14.533639,-16.975229,23.154689,12.783501,64.188053
2009-07-04T15:34:43.989Z,5.4013715,-328.86470,14.960342,-13.495758,21.607690,10.905291,58.271850
2009-07-04T15:34:46.957Z,5.3999986,-331.60577,15.864859,-15.932901,26.441229,14.019106,57.912300
2009-07-04T15:34:49.925Z,4.6879206,-335.41897,18.920585,-19.255715,35.630654,26.872174,66.458600
2009-07-04T15:34:52.892Z,4.3861225,-333.80984,20.697069,-21.195077,37.914018,34.737828,79.585224
2009-07-04T15:34:55.860Z,4.6855369,-332.76464,18.155551,-20.113797,42.100547,32.620801,75.075230
2009-07-04T15:34:58.828Z,5.2306241,-327.44111,16.816041,-17.790251,33.501614,38.634552,64.874738
2009-07-04T15:35:01.796Z,5.3385210,-326.66419,14.632760,-13.206336,28.831139,24.715943,65.376118
2009-07-04T15:35:04.764Z,5.3644621,-325.84092,14.130879,-13.194336,27.531898,21.882243,65.109133
2009-07-04T15:35:07.732Z,5.1174588,-327.71684,14.246945,-12.644952,24.003487,19.825996,58.139672
2009-07-04T15:35:10.700Z,5.3071586,-327.41377,14.531851,-13.814424,24.505785,19.740854,56.257756
2009-07-04T15:35:13.668Z,5.3603650,-327.22419,13.360314,-14.503557,24.065840,18.080369,58.073412
2009-07-04T15:35:16.635Z,5.1408211,-327.81100,13.228111,-14.805846,19.979911,13.795669,57.821619
2009-07-04T15:35:19.603Z,4.8941230,-327.82263,12.063547,-13.992776,17.409117,15.605630,54.343883
2009-07-04T15:35:22.571Z,4.8383586,-326.48407,12.893372,-12.795121,17.063165,14.799507,64.687264
2009-07-04T15:35:25.539Z,5.0823880,-325.85050,14.647252,-9.0389767,19.335079,19.109125,71.027835
2009-07-04T15:35:28.507Z,5.2445583,-326.82462,16.312865,-4.5270389,22.770130,27.014417,63.351279
2009-07-04T15:35:31.475Z,5.4066453,-323.13467,16.285410,-6.0861359,28.227224,28.426089,76.919098
2009-07-04T15:35:34.443Z,5.6231100,-319.66327,17.063322,-8.5073555,35.824570,45.589537,86.329214
2009-07-04T15:35:37.411Z,5.7305690,-318.49894,14.909764,-10.620836,36.597980,39.143523,90.192502
2009-07-04T15:35:40.378Z,5.7563231,-321.94633,12.528933,-14.160859,29.637336,30.358258,88.152999
2009-07-04T15:35:43.346Z,5.2106588,-325.68726,12.662948,-12.882668,28.575263,26.750547,94.831866
2009-07-04T15:35:46.314Z,5.1005166,-320.54210,12.024373,-11.731707,27.504012,20.067508,106.39954
2009-07-04T15:35:49.282Z,4.9632343,-319.98824,14.453940,-8.8625928,27.906383,24.205384,99.171005
2009-07-04T15:35:52.250Z,5.1250988,-319.70066,14.655609,-7.7420179,25.691514,26.977086,89.800539
2009-07-04T15:35:55.218Z,5.3956082,-322.89512,14.938502,-6.6489296,21.228067,21.504817,73.864947
2009-07-04T15:35:58.186Z,5.2311786,-324.96685,15.326197,-8.2859271,18.283435,18.224432,65.570881
2009-07-04T15:36:01.153Z,4.9309925,-327.91762,15.015451,-9.6865545,19.286404,14.770594,61.380821
2009-07-04T15:36:04.121Z,4.7939256,-324.57028,13.434459,-11.085256,19.313226,15.826321,78.720706
2009-07-04T15:36:07.089Z,4.8198529,-323.81726,13.262228,-13.468883,19.236063,15.317080,87.603606
2009-07-04T15:36:10.057Z,5.1986797,-325.73433,13.676063,-9.9700042,20.025594,15.609184,73.914163
2009-07-04T15:36:13.025Z,5.3601898,-324.79483,14.412006,-4.7624487,25.493473,22.941636,67.947980
2009-07-04T15:36:15.993Z,5.0603512,-318.56148,13.050765,-2.6281979,28.673074,28.543724,75.362590
2009-07-04T15:36:18.961Z,5.4116967,-317.07965,13.048715,-5.1715956,24.600068,25.046226,74.514393
2009-07-04T15:36:21.929Z,5.1662358,-319.43484,13.169147,-9.3212997,19.994554,22.571091,69.847955
2009-07-04T15:36:24.896Z,4.8395634,-324.81621,13.298715,-11.138180,18.215246,14.827552,57.408629
2009-07-04T15:36:27.864Z,4.7841118,-323.31457,12.756157,-11.204398,19.043208,13.560901,68.355304
2009-07-04T15:36:30.832Z,4.7286879,-322.85655,13.524031,-11.670970,18.933067,16.185714,79.438560
2009-07-04T15:36:33.800Z,4.8358411,-324.09371,13.513738,-10.739445,17.406398,13.282260,73.531241
2009-07-04T15:36:36.768Z,5.3762923,-325.77787,13.837309,-8.4905992,18.362337,12.261093,63.446716
2009-07-04T15:36:39.736Z,5.6727672,-323.58685,13.075817,-7.6619829,20.882350,15.724218,69.857930
2009-07-04T15:36:42.704Z,5.5630281,-320.38646,12.431051,-8.2579849,21.699391,17.425859,83.058701
2009-07-04T15:36:45.672Z,5.2097710,-322.10311,12.187713,-11.048713,20.054433,15.566981,74.538850
2009-07-04T15:36:48.639Z,5.0190354,-319.64721,11.595754,-13.455278,22.146969,17.782983,96.335994
2009-07-04T15:36:51.607Z,5.0177459,-316.19293,11.262668,-14.538739,21.245407,18.797557,115.48434
2009-07-04T15:36:54.575Z,5.0435000,-313.40190,10.846069,-15.339500,22.911877,18.597942,138.98260
2009-07-04T15:36:57.543Z,5.0151676,-316.81644,10.879267,-15.965062,18.891171,17.500935,122.99262
2009-07-04T15:37:00.511Z,4.9327912,-319.52655,10.883029,-16.929966,17.576336,14.179814,103.01743
2009-07-04T15:37:03.479Z,4.9585447,-320.50465,11.052322,-17.561311,17.972437,12.676023,97.928200
2009-07-04T15:37:06.447Z,4.9842843,-319.61932,10.442155,-16.944926,17.902687,12.028393,99.089875
2009-07-04T15:37:09.415Z,4.9019779,-320.49241,10.482217,-16.096031,18.494344,12.633241,100.84150
2009-07-04T15:37:12.382Z,4.8197127,-319.97953,10.853392,-15.425612,19.088198,15.115343,100.60919
2009-07-04T15:37:15.350Z,4.8184719,-320.89108,10.394965,-14.482518,18.249156,13.225692,95.839692
2009-07-04T15:37:18.318Z,4.7632566,-319.31485,10.620468,-12.977484,18.189415,12.444104,94.655025
2009-07-04T15:37:21.286Z,4.7080690,-320.97845,10.824076,-11.967788,17.059340,12.347403,86.266032
2009-07-04T15:37:24.254Z,4.7608034,-319.02729,10.809370,-11.969229,17.598547,15.304948,94.482208
2009-07-04T15:37:27.222Z,4.7326101,-319.71896,10.994385,-12.750103,16.243306,14.153917,94.587544
2009-07-04T15:37:30.190Z,4.5965927,-319.85741,10.933563,-13.410475,16.466853,12.164364,86.628583
2009-07-04T15:37:33.158Z,4.5145499,-321.51516,10.595705,-11.709269,16.705936,12.479434,74.088474
2009-07-04T15:37:36.125Z,4.7558959,-322.36450,9.6766569,-13.217444,19.378296,12.500940,72.400235
2009-07-04T15:37:39.093Z,4.5660986,-321.67401,9.5850549,-15.556899,17.579923,13.247802,81.065934
2009-07-04T15:37:42.061Z,4.5110575,-325.38096,10.247245,-15.412564,14.965906,11.175318,66.397166
2009-07-04T15:37:45.029Z,4.6983664,-323.53706,10.188088,-14.299702,14.802186,10.896473,60.385727
2009-07-04T15:37:47.997Z,4.6702356,-324.09542,11.331864,-14.760036,15.201799,10.153331,62.612515
2009-07-04T15:37:50.965Z,4.7766729,-324.52209,9.7694644,-14.739794,14.546384,10.783900,67.709127
2009-07-04T15:37:53.933Z,4.8023430,-324.07969,9.3010778,-14.715580,15.145631,11.541312,72.017105
2009-07-04T15:37:56.901Z,4.7473089,-321.28982,8.5598373,-16.198052,15.860273,12.989038,95.086334
2009-07-04T15:37:59.868Z,4.8267520,-319.25301,7.8270640,-15.873260,18.841899,12.187081,107.08138
2009-07-04T15:38:02.836Z,4.6642061,-317.59842,7.4772080,-16.990541,20.028858,13.869945,115.37910
2009-07-04T15:38:05.804Z,4.6361240,-316.69965,6.2752231,-18.669042,20.051362,15.273022,130.65570
2009-07-04T15:38:08.772Z,4.5543175,-317.65863,6.2427968,-19.349025,18.336388,17.750470,128.00163
2009-07-04T15:38:11.740Z,4.4188289,-320.88599,6.8614583,-17.924648,17.268344,17.296181,105.97035
2009-07-04T15:38:14.708Z,4.1491331,-321.49670,7.5057519,-16.806766,19.554289,15.191679,89.348147
2009-07-04T15:38:17.676Z,3.9601212,-321.30665,6.1886597,-15.369212,22.125089,16.123807,90.687140
2009-07-04T15:38:20.643Z,4.4153985,-315.01390,9.7043793,-14.029616,23.886538,19.515363,118.06052
2009-07-04T15:38:23.611Z,4.7362676,-316.28185,12.098621,-12.408234,21.476695,20.150817,107.05597
2009-07-04T15:38:26.579Z,4.6813864,-318.21688,10.283414,-14.442602,21.206965,18.577170,100.79788
2009-07-04T15:38:29.547Z,4.5460711,-319.53860,9.1255686,-18.695246,23.333810,19.276667,97.498947
2009-07-04T15:38:32.515Z,4.1963170,-322.21280,6.6112083,-20.785523,23.382894,18.349776,87.477256
2009-07-04T15:38:35.483Z,3.7931305,-321.12813,4.8760855,-18.533181,21.919279,15.148350,83.542529
2009-07-04T15:38:38.451Z,3.6045496,-322.61651,3.0552203,-15.866854,19.734058,15.036511,81.752687
2009-07-04T15:38:41.419Z,3.8715418,-318.77578,4.6336241,-12.596632,19.843136,16.753322,92.027261
2009-07-04T15:38:44.386Z,4.0848232,-320.90539,9.1059927,-9.1130943,17.812400,14.370143,74.398200
2009-07-04T15:38:47.354Z,4.4586660,-318.35834,13.075241,-10.327783,22.882904,18.146392,77.507805
2009-07-04T15:38:50.322Z,4.9661733,-323.94128,12.702969,-10.670748,23.663381,17.608551,56.201610
2009-07-04T15:38:53.290Z,3.7604646,-330.08379,-2.0548772,-11.351735,27.570844,13.560683,25.187624
2009-07-04T15:38:56.258Z,3.9467939,-333.65176,-5.3834194,-12.194119,27.159152,10.834835,22.211612
2009-07-04T15:38:59.226Z,4.0795234,-331.16185,-8.0706382,-13.587133,33.975189,10.228103,24.816736
2009-07-04T15:39:02.194Z,4.2389275,-331.64731,-5.7530196,-15.087347,30.994495,10.049143,22.746141
2009-07-04T15:39:05.162Z,4.5051965,-328.21526,-0.94206124,-12.267324,32.994042,9.9492696,18.843511
2009-07-04T15:39:08.129Z,4.1565337,-327.59436,0.93912235,-12.282450,29.200425,9.3481550,17.239856
2009-07-04T15:39:11.097Z,4.5295776,-325.70725,1.2404249,-12.530174,32.821165,10.216722,20.992202
2009-07-04T15:39:14.065Z,4.4749670,-326.01635,2.1171810,-13.061157,28.696586,9.2700789,17.864020
2009-07-04T15:39:17.033Z,4.4738027,-324.76922,2.1897143,-13.553611,30.174662,9.1925547,19.205180
2009-07-04T15:39:20.001Z,4.4459361,-324.93107,2.1565939,-13.938588,30.548361,9.3318235,19.208241
2009-07-04T15:39:22.969Z,4.3913880,-323.14599,1.4013829,-14.313280,34.535453,9.8492802,22.872684
2009-07-04T15:39:25.937Z,4.4169329,-326.01140,2.8014837,-14.283034,28.910867,9.2901057,18.387948
2009-07-04T15:39:28.905Z,4.4157830,-325.30795,1.8506978,-14.524011,31.621334,9.5237411,19.573353
2009-07-04T15:39:31.872Z,4.4146326,-324.88086,2.1191505,-15.114922,31.753764,9.0066972,21.640216
2009-07-04T15:39:34.840Z,4.3868146,-326.20876,2.1503689,-15.951821,28.826730,8.8690771,18.187790
2009-07-04T15:39:37.808Z,4.4123318,-326.25624,2.6255977,-16.006402,28.671208,9.3836994,18.754555
2009-07-04T15:39:40.776Z,4.4111814,-325.53807,2.7980330,-16.196823,30.577725,8.8522388,20.437559
2009-07-04T15:39:43.744Z,4.4366782,-325.15809,2.7092827,-16.439533,28.566822,9.0402221,20.101838
2009-07-04T15:39:46.712Z,4.4088811,-324.99055,3.3014599,-16.649704,29.980083,9.4485031,20.400586
2009-07-04T15:39:49.680Z,4.3544650,-326.73706,3.2518706,-16.788027,27.208746,9.3436266,17.759675
2009-07-04T15:39:52.648Z,4.3799544,-325.64935,3.8100871,-18.385282,27.233943,9.3073512,20.412108
2009-07-04T15:39:55.615Z,4.1126218,-328.69465,3.4055360,-16.649451,25.704578,9.9452469,23.340309
2009-07-04T15:39:58.583Z,3.7655928,-332.83101,4.5662478,-13.992288,23.706107,9.6630331,27.482955
2009-07-04T15:40:01.551Z,3.8178193,-334.76491,5.2875783,-15.600643,22.999519,9.4743494,24.840207
2009-07-04T15:40:04.519Z,3.7370276,-334.53648,2.1745110,-13.661955,26.560237,10.694404,28.851705
2009-07-04T15:40:07.487Z,3.7094599,-331.04615,2.7074855,-13.285313,25.997485,10.681980,28.595647
2009-07-04T15:40:10.455Z,3.7882427,-333.39106,5.8085423,-15.918284,20.724965,9.9450098,25.727135
2009-07-04T15:40:13.423Z,3.7606754,-327.53076,4.4656940,-15.484228,27.062499,10.881167,37.481324
2009-07-04T15:40:16.391Z,3.6799810,-331.43540,4.3474234,-15.357793,23.632182,10.021623,28.339149
2009-07-04T15:40:19.358Z,3.5993283,-331.00710,5.3086903,-15.880917,22.197010,10.330042,28.328492
2009-07-04T15:40:22.326Z,3.5452738,-330.60948,4.9032644,-15.209390,22.494418,9.5409772,28.202237
2009-07-04T15:40:25.294Z,3.6770928,-332.48899,4.7904587,-15.724564,20.578342,9.1864168,26.040458
2009-07-04T15:40:28.262Z,3.5434182,-331.59095,5.0729048,-15.386524,24.378698,10.503786,29.691141
2009-07-04T15:40:31.230Z,3.5690257,-330.99659,3.7028006,-15.217346,24.388828,10.097586,29.967585
2009-07-04T15:40:34.198Z,3.6742051,-329.54587,6.2984326,-16.006661,25.353732,10.016671,31.748388
2009-07-04T15:40:37.166Z,3.7271985,-330.67821,5.6003029,-17.055346,23.275432,9.4386859,28.455242
2009-07-04T15:40:40.133Z,3.6740794,-331.56421,4.8775747,-15.955180,22.984947,10.086796,29.243432
2009-07-04T15:40:43.101Z,3.7270715,-328.64426,5.8395355,-16.487954,25.798926,9.2451348,32.834168
2009-07-04T15:40:46.069Z,3.7270077,-332.36657,6.4887730,-16.607456,21.504765,9.0611189,26.854815
2009-07-04T15:40:49.037Z,3.7534703,-331.02252,5.9351328,-16.596759,24.009104,9.6297306,27.793209
2009-07-04T15:40:52.005Z,3.8329837,-328.09138,5.8852587,-16.522125,24.820522,9.2419523,32.497007
2009-07-04T15:40:54.973Z,3.9124948,-331.22648,6.8777260,-16.930233,22.540920,9.3550122,25.371250
2009-07-04T15:40:57.941Z,3.7798032,-330.23524,7.1895645,-15.915659,23.432440,9.5405561,30.703377
2009-07-04T15:41:00.909Z,3.8062631,-330.39746,6.8748784,-16.156130,23.635606,10.395395,28.626908
2009-07-04T15:41:03.876Z,3.8592460,-329.26358,5.3824233,-17.425247,24.416339,10.247378,30.459738
2009-07-04T15:41:06.844Z,3.8061333,-332.53742,5.4322384,-15.640903,21.386501,9.5757498,24.116912
2009-07-04T15:41:09.812Z,3.7264989,-332.08840,3.7088457,-15.008711,22.627405,9.7870046,25.827768
2009-07-04T15:41:12.780Z,3.7529579,-330.95634,2.7102068,-14.233352,23.625633,10.176653,28.126061
2009-07-04T15:41:15.748Z,3.8059381,-328.98303,3.2965098,-14.056558,27.296217,10.583689,34.257654
2009-07-04T15:41:18.716Z,3.8854388,-330.32901,3.9638391,-14.583254,25.017272,10.322260,30.893872
2009-07-04T15:41:21.684Z,3.8323297,-329.05288,4.4028847,-14.047421,27.304783,10.359282,30.529275
2009-07-04T15:41:24.652Z,3.7527016,-332.18103,2.0942235,-12.926923,26.986325,10.123361,27.550270
2009-07-04T15:41:27.619Z,3.6465558,-333.70893,-1.0554099,-12.908065,24.721041,10.287947,26.106139
2009-07-04T15:41:30.587Z,3.8056136,-329.30856,1.9299645,-13.313182,29.799658,10.026853,32.907350
2009-07-04T15:41:33.555Z,3.8320681,-332.95028,3.9136610,-13.856881,23.850712,9.7635672,23.657906
2009-07-04T15:41:36.523Z,3.7259264,-332.39735,-1.4922941,-12.571841,25.179484,10.298989,27.731819
2009-07-04T15:41:39.491Z,4.0971230,-330.26421,7.2270735,-15.877948,20.149079,9.0800277,27.863677
2009-07-04T15:41:42.459Z,4.0440171,-331.73297,7.2568083,-16.269383,20.642037,9.4124612,25.791682
2009-07-04T15:41:45.427Z,3.8052887,-333.24725,4.3179130,-14.659630,19.672935,9.8234466,24.518058
2009-07-04T15:41:48.395Z,3.7256719,-332.56601,3.8287802,-15.994719,21.336764,9.7161055,26.961509
2009-07-04T15:41:51.362Z,3.7521250,-332.34473,2.8471062,-14.745560,23.433713,8.9182960,27.721472
2009-07-04T15:41:54.330Z,3.7255449,-333.65283,1.8361069,-14.853948,24.197053,10.272418,26.912112
2009-07-04T15:41:57.298Z,3.7254812,-334.80417,0.95248476,-14.358844,22.977321,9.5138975,26.428814
2009-07-04T15:42:00.266Z,3.6458712,-332.50614,-0.21363276,-15.128214,24.531805,10.180065,29.565260
2009-07-04T15:42:03.234Z,3.6458089,-333.02253,1.2830170,-15.098998,24.788891,10.330704,29.389382
2009-07-04T15:42:06.202Z,3.6987760,-330.62816,2.4413113,-15.262390,29.038802,10.137557,35.025771
2009-07-04T15:42:09.170Z,3.6456846,-331.60486,2.1762744,-14.697604,26.135591,9.8895132,34.512693
2009-07-04T15:42:12.138Z,3.6191086,-332.62701,0.51537544,-15.204192,23.638626,9.5778810,29.986857
2009-07-04T15:42:15.105Z,3.6190467,-332.31354,0.94199628,-15.615162,25.590368,10.273417,32.170317
2009-07-04T15:42:18.073Z,3.6454975,-331.97542,0.73514801,-15.623134,25.666969,10.383675,33.334761
2009-07-04T15:42:21.041Z,3.6454356,-333.09904,1.6854649,-15.882500,24.889356,10.381048,30.408824
2009-07-04T15:42:24.009Z,3.7249087,-333.25879,1.4699799,-16.513783,25.194840,10.933981,31.354129
2009-07-04T15:42:26.977Z,3.5922882,-331.68343,1.0282422,-16.366578,27.385576,10.064143,34.071384
2009-07-04T15:42:29.945Z,3.6187377,-333.87904,0.89843525,-16.572596,24.092098,10.562110,30.513989
